deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy,resource_usage,deployment_speed,failure_risk
4291,Institution-Service,1.0.2,QA,Failed,71.99,39.62,290.98,90.23,321.43,5,0,55.80499999999999,205.83,129.098
4292,Learn-Service,1.9.6,UAT,Running,98.85,81.9,73.6,114.02,110.02,4,0,90.375,112.02,87.36
4293,Reach-Service,1.1.1,PROD,Failed,84.71,95.18,69.03,131.85,94.27,2,0,89.945,113.06,46.903
4294,From-Service,1.9.5,UAT,Failed,54.71,39.15,274.52,95.7,144.81,3,0,46.93,120.255,87.452
4295,Effect-Service,1.9.6,DEV,Running,40.89,54.61,156.02,151.41,135.95,5,0,47.75,143.68,115.602
4296,Produce-Service,1.2.5,QA,Failed,75.84,39.69,105.61,90.85,181.01,4,0,57.765,135.93,90.561
4297,Although-Service,1.0.7,PROD,Failed,35.21,25.85,257.9,291.81,277.78,0,0,30.53,284.79499999999996,25.79
4298,Former-Service,1.9.9,DEV,Failed,68.07,38.8,199.46,270.01,323.7,0,1,53.434999999999995,296.855,19.946
4299,Call-Service,1.5.1,UAT,Failed,82.12,65.74,398.45,245.2,197.23,2,0,73.93,221.21499999999997,79.845
4300,Chance-Service,1.4.6,UAT,Success,63.83,91.88,79.46,279.74,288.45,1,0,77.85499999999999,284.095,27.945999999999998
4301,Coach-Service,1.2.1,UAT,Running,93.85,80.44,201.5,117.36,46.45,5,0,87.145,81.905,120.15
4302,Decade-Service,1.9.1,UAT,Running,34.35,26.28,263.48,210.69,210.11,2,0,30.315,210.4,66.348
4303,We-Service,1.9.4,PROD,Success,91.16,91.65,133.21,48.89,136.11,0,0,91.405,92.5,13.321000000000002
4304,Music-Service,1.1.5,UAT,Failed,93.47,24.81,244.48,137.95,256.66,0,0,59.14,197.305,24.448
4305,Including-Service,1.3.3,DEV,Success,77.42,48.06,197.16,254.36,46.03,5,0,62.74,150.195,119.71600000000001
4306,Floor-Service,1.6.7,DEV,Success,39.01,34.94,157.62,276.18,164.16,0,1,36.974999999999994,220.17000000000002,15.762
4307,Clearly-Service,1.5.1,DEV,Success,69.7,35.77,228.89,135.09,231.85,0,1,52.735,183.47,22.889
4308,Effect-Service,1.9.9,DEV,Success,43.62,67.06,355.78,59.68,290.98,1,0,55.34,175.33,55.577999999999996
4309,Responsibility-Service,1.6.9,PROD,Success,76.75,91.37,208.72,109.26,206.42,2,0,84.06,157.84,60.872
4310,Paper-Service,1.8.1,UAT,Running,67.91,48.85,372.21,56.97,150.3,5,0,58.379999999999995,103.635,137.221
4311,Someone-Service,1.6.5,DEV,Success,45.77,50.15,101.66,259.54,68.58,5,0,47.96,164.06,110.166
4312,Health-Service,1.9.2,PROD,Failed,71.79,27.31,49.44,251.75,114.6,0,1,49.550000000000004,183.175,4.944
4313,In-Service,1.9.1,DEV,Failed,91.76,62.51,390.0,160.73,338.52,2,0,77.135,249.625,79.0
4314,Cell-Service,1.9.7,PROD,Failed,82.79,56.11,86.44,140.34,141.03,1,0,69.45,140.685,28.644
4315,Practice-Service,1.2.2,UAT,Success,30.76,42.51,394.7,161.2,281.08,1,0,36.635,221.14,59.47
4316,Office-Service,1.6.1,DEV,Running,49.38,42.74,365.43,223.51,77.37,1,0,46.06,150.44,56.543
4317,Save-Service,1.9.9,UAT,Success,89.07,70.23,387.19,168.05,51.85,5,0,79.65,109.95,138.719
4318,Recognize-Service,1.6.3,UAT,Running,52.94,69.63,43.27,111.93,147.32,5,0,61.285,129.625,104.327
4319,Happy-Service,1.9.2,QA,Success,31.64,38.2,181.28,194.15,49.14,3,0,34.92,121.64500000000001,78.128
4320,Rather-Service,1.9.0,DEV,Success,71.05,62.84,23.52,171.11,148.83,4,0,66.945,159.97000000000003,82.352
4321,Near-Service,1.2.2,PROD,Running,85.1,58.11,262.85,100.02,220.12,0,0,71.60499999999999,160.07,26.285000000000004
4322,Wall-Service,1.3.0,PROD,Running,30.27,54.39,223.81,227.17,321.63,2,0,42.33,274.4,62.381
4323,Blue-Service,1.8.7,PROD,Failed,54.35,64.43,270.54,195.49,319.69,1,0,59.39,257.59000000000003,47.054
4324,Concern-Service,1.0.6,QA,Running,28.76,24.51,323.12,67.2,295.0,5,0,26.635,181.1,132.312
4325,Catch-Service,1.7.2,PROD,Running,55.46,44.97,110.96,166.94,337.56,3,0,50.215,252.25,71.096
4326,Court-Service,1.2.8,QA,Success,32.36,99.01,313.14,164.43,81.87,3,0,65.685,123.15,91.314
4327,Democrat-Service,1.4.0,DEV,Success,93.82,53.28,384.48,198.29,83.74,3,0,73.55,141.015,98.44800000000001
4328,Fast-Service,1.4.6,DEV,Failed,91.89,79.24,368.96,249.24,239.68,0,0,85.565,244.46,36.896
4329,Focus-Service,1.3.1,DEV,Running,88.88,72.75,101.84,69.01,287.01,2,0,80.815,178.01,50.184
4330,Radio-Service,1.1.9,QA,Running,51.0,96.29,394.78,37.92,71.1,2,0,73.64500000000001,54.51,79.478
4331,Society-Service,1.9.4,PROD,Success,32.42,66.75,120.5,257.83,161.7,1,0,49.585,209.765,32.05
4332,Art-Service,1.2.0,DEV,Success,63.11,44.24,189.17,123.28,226.32,5,0,53.675,174.8,118.917
4333,Person-Service,1.4.0,DEV,Success,22.17,67.34,359.67,118.67,254.38,2,0,44.755,186.525,75.967
4334,About-Service,1.0.6,QA,Success,66.79,70.54,190.95,118.84,230.87,0,1,68.665,174.85500000000002,19.095
4335,Rather-Service,1.5.5,QA,Success,74.72,62.75,360.63,249.96,83.92,4,0,68.735,166.94,116.063
4336,Start-Service,1.0.3,DEV,Success,36.79,77.35,387.49,172.71,60.72,2,0,57.06999999999999,116.715,78.749
4337,Pick-Service,1.8.9,QA,Running,26.95,28.89,75.46,284.26,249.57,4,0,27.92,266.91499999999996,87.54599999999999
4338,Allow-Service,1.8.6,DEV,Failed,74.68,96.55,37.01,174.95,294.12,4,0,85.61500000000001,234.535,83.701
4339,Run-Service,1.2.7,PROD,Running,39.51,31.75,160.96,274.74,323.36,0,1,35.629999999999995,299.05,16.096
4340,Thought-Service,1.6.4,PROD,Success,70.03,85.44,46.39,109.77,306.93,0,0,77.735,208.35,4.639
4341,Word-Service,1.6.4,UAT,Failed,94.99,93.26,341.74,45.49,80.98,3,0,94.125,63.235,94.174
4342,Culture-Service,1.5.4,UAT,Failed,26.07,93.6,134.56,89.59,138.07,2,0,59.834999999999994,113.83,53.456
4343,Research-Service,1.7.8,DEV,Failed,53.29,83.39,330.63,213.84,118.74,4,0,68.34,166.29,113.063
4344,Black-Service,1.4.9,UAT,Running,81.79,33.8,337.46,149.74,165.97,3,0,57.795,157.85500000000002,93.746
4345,Mind-Service,1.0.4,PROD,Running,80.63,53.4,137.4,202.78,292.59,1,0,67.015,247.685,33.74
4346,According-Service,1.8.6,PROD,Failed,75.27,30.52,346.76,185.06,68.24,4,0,52.894999999999996,126.65,114.676
4347,Dinner-Service,1.5.2,PROD,Failed,80.35,85.44,338.53,84.31,143.94,4,0,82.895,114.125,113.853
4348,Job-Service,1.9.2,PROD,Failed,33.11,83.01,130.25,151.34,96.33,2,0,58.06,123.83500000000001,53.025
4349,Yet-Service,1.9.9,UAT,Success,29.3,65.32,212.6,33.34,142.06,3,0,47.309999999999995,87.7,81.25999999999999
4350,Office-Service,1.2.7,QA,Failed,44.88,84.62,199.74,95.71,130.31,2,0,64.75,113.00999999999999,59.974000000000004
4351,State-Service,1.0.4,QA,Success,61.76,97.77,32.86,114.82,60.4,2,0,79.765,87.61,43.286
4352,Town-Service,1.6.7,QA,Running,39.4,74.65,341.98,169.63,84.36,5,0,57.025000000000006,126.995,134.198
4353,Card-Service,1.5.7,PROD,Failed,85.8,61.43,366.11,189.79,149.43,5,0,73.615,169.61,136.611
4354,Board-Service,1.9.1,UAT,Running,23.53,31.76,318.25,165.88,221.96,0,0,27.645000000000003,193.92000000000002,31.825
4355,Grow-Service,1.7.3,DEV,Success,35.11,41.65,281.8,105.03,268.68,2,0,38.379999999999995,186.85500000000002,68.18
4356,Good-Service,1.1.8,PROD,Failed,39.12,83.91,275.36,292.09,263.66,2,0,61.515,277.875,67.536
4357,Usually-Service,1.4.0,QA,Success,28.38,43.91,259.71,89.64,325.35,4,0,36.144999999999996,207.495,105.971
4358,Big-Service,1.0.1,DEV,Failed,33.61,67.72,320.52,177.67,188.91,3,0,50.665,183.29,92.05199999999999
4359,Major-Service,1.5.8,UAT,Failed,60.74,47.57,352.18,65.8,222.63,4,0,54.155,144.215,115.218
4360,Gun-Service,1.8.1,QA,Running,62.26,98.33,153.97,40.94,194.91,2,0,80.295,117.925,55.397
4361,Live-Service,1.0.3,QA,Failed,93.87,22.17,360.5,280.16,317.17,4,0,58.02,298.665,116.05
4362,Measure-Service,1.5.7,PROD,Failed,70.41,59.92,231.34,214.77,236.85,3,0,65.16499999999999,225.81,83.134
4363,War-Service,1.2.4,UAT,Success,28.6,43.75,208.84,74.04,179.86,3,0,36.175,126.95000000000002,80.884
4364,Name-Service,1.9.5,PROD,Failed,64.63,99.07,107.94,93.61,282.48,0,0,81.85,188.04500000000002,10.794
4365,Theory-Service,1.7.3,QA,Running,53.79,61.22,250.72,221.15,131.41,1,0,57.504999999999995,176.28,45.072
4366,Amount-Service,1.5.9,UAT,Running,36.88,59.03,276.35,94.29,337.63,4,0,47.955,215.96,107.635
4367,Car-Service,1.5.7,UAT,Failed,33.77,79.01,338.8,224.86,128.98,4,0,56.39,176.92000000000002,113.88
4368,Nearly-Service,1.2.1,DEV,Failed,73.2,74.08,32.71,153.97,251.91,0,1,73.64,202.94,3.271
4369,Agency-Service,1.4.0,UAT,Failed,39.59,84.28,324.16,234.03,114.8,3,0,61.935,174.415,92.416
4370,Effort-Service,1.4.5,DEV,Failed,91.08,86.79,103.4,206.67,48.67,1,0,88.935,127.66999999999999,30.34
4371,Economic-Service,1.2.1,DEV,Failed,36.17,53.13,110.58,88.95,89.14,4,0,44.650000000000006,89.045,91.05799999999999
4372,Fact-Service,1.6.3,PROD,Failed,76.47,49.83,37.67,278.74,257.84,1,0,63.15,268.28999999999996,23.767
4373,Each-Service,1.5.9,PROD,Failed,29.46,71.87,393.49,275.69,330.36,3,0,50.665000000000006,303.025,99.349
4374,Voice-Service,1.2.8,QA,Failed,39.34,33.8,342.91,60.18,190.28,5,0,36.57,125.23,134.291
4375,Statement-Service,1.1.6,UAT,Running,49.13,62.6,113.56,216.97,178.96,1,0,55.865,197.965,31.356
4376,Fill-Service,1.4.3,UAT,Success,61.1,55.13,386.45,272.77,133.64,1,0,58.115,203.20499999999998,58.644999999999996
4377,Mother-Service,1.1.7,DEV,Running,99.65,48.88,110.98,47.88,145.54,1,0,74.265,96.71,31.098
4378,Color-Service,1.0.1,QA,Failed,31.02,38.66,57.65,80.81,161.39,5,0,34.839999999999996,121.1,105.765
4379,Federal-Service,1.8.5,UAT,Success,71.6,46.55,397.28,282.73,191.62,1,0,59.074999999999996,237.175,59.727999999999994
4380,Stage-Service,1.9.3,PROD,Success,58.46,51.16,269.83,269.5,209.07,3,0,54.81,239.285,86.983
4381,Eat-Service,1.9.7,DEV,Failed,41.17,22.06,144.08,153.14,324.37,3,0,31.615000000000002,238.755,74.408
4382,Quite-Service,1.3.1,QA,Running,92.33,51.36,236.93,206.6,224.31,2,0,71.845,215.45499999999998,63.693
4383,Activity-Service,1.7.4,UAT,Running,63.3,83.9,106.39,164.96,265.21,3,0,73.6,215.08499999999998,70.639
4384,Consumer-Service,1.5.2,QA,Running,94.16,86.88,157.31,292.81,77.34,5,0,90.52,185.075,115.731
4385,Clear-Service,1.5.2,UAT,Running,36.06,89.47,95.69,234.06,91.47,3,0,62.765,162.765,69.569
4386,Process-Service,1.6.4,DEV,Success,69.49,27.84,157.67,100.91,242.23,1,0,48.665,171.57,35.766999999999996
4387,Theory-Service,1.6.8,UAT,Running,73.88,71.85,138.81,135.52,296.64,0,1,72.865,216.07999999999998,13.881
4388,Available-Service,1.0.8,QA,Failed,28.6,27.28,225.25,187.03,119.79,5,0,27.94,153.41,122.525
4389,Among-Service,1.1.5,DEV,Running,28.61,86.24,146.41,115.98,205.88,5,0,57.425,160.93,114.641
4390,Well-Service,1.2.0,QA,Running,37.33,90.72,339.47,35.6,169.54,4,0,64.025,102.57,113.947
4391,Difference-Service,1.5.7,DEV,Success,97.1,40.49,251.77,127.01,118.05,4,0,68.795,122.53,105.17699999999999
4392,Effect-Service,1.1.9,PROD,Success,98.93,69.36,30.67,278.0,308.31,4,0,84.14500000000001,293.155,83.06700000000001
4393,Leg-Service,1.4.2,DEV,Failed,65.33,23.08,206.33,67.06,348.48,2,0,44.205,207.77,60.633
4394,Girl-Service,1.6.5,DEV,Failed,40.05,60.44,280.93,235.89,307.12,0,0,50.245,271.505,28.093
4395,Least-Service,1.9.5,DEV,Failed,62.35,30.88,387.35,146.75,156.33,1,0,46.615,151.54000000000002,58.735
4396,Drop-Service,1.5.0,UAT,Failed,61.57,34.33,162.63,294.12,51.81,0,1,47.95,172.965,16.262999999999998
4397,Success-Service,1.6.3,QA,Failed,27.19,96.72,92.15,236.47,279.97,4,0,61.955,258.22,89.215
4398,Recent-Service,1.2.6,DEV,Failed,51.0,41.54,127.98,182.21,125.65,4,0,46.269999999999996,153.93,92.798
4399,Establish-Service,1.5.6,DEV,Running,76.23,67.12,218.79,184.89,205.35,1,0,71.67500000000001,195.12,41.879
4400,Staff-Service,1.7.2,QA,Failed,98.24,65.0,24.31,62.12,199.2,5,0,81.62,130.66,102.431
4401,Development-Service,1.7.0,QA,Failed,34.16,89.51,294.45,101.96,179.31,3,0,61.835,140.635,89.445
4402,Business-Service,1.1.7,UAT,Failed,23.12,23.52,68.31,148.86,71.67,1,0,23.32,110.26500000000001,26.831
4403,President-Service,1.3.0,PROD,Success,94.04,31.48,200.94,172.91,290.58,2,0,62.760000000000005,231.745,60.094
4404,Meet-Service,1.8.5,PROD,Running,33.86,83.24,346.47,264.43,220.9,5,0,58.55,242.66500000000002,134.647
4405,Crime-Service,1.9.8,UAT,Success,32.72,27.52,117.04,253.27,91.11,0,1,30.119999999999997,172.19,11.704
4406,With-Service,1.0.3,PROD,Failed,36.85,85.15,339.88,47.5,256.45,4,0,61.0,151.975,113.988
4407,Operation-Service,1.4.2,UAT,Success,42.61,46.63,141.44,70.54,139.58,4,0,44.620000000000005,105.06,94.144
4408,Ago-Service,1.7.7,DEV,Failed,85.35,46.51,115.36,56.09,47.05,2,0,65.92999999999999,51.57,51.536
4409,History-Service,1.7.8,PROD,Success,41.39,53.54,377.36,168.66,75.77,2,0,47.465,122.215,77.736
4410,Week-Service,1.4.7,PROD,Running,98.76,58.71,152.93,181.95,325.65,3,0,78.735,253.79999999999998,75.293
4411,Surface-Service,1.8.1,PROD,Success,55.99,36.24,222.63,220.53,241.73,4,0,46.115,231.13,102.263
4412,Memory-Service,1.0.8,DEV,Running,30.93,93.14,45.23,262.18,310.2,0,0,62.035,286.19,4.523
4413,Score-Service,1.1.1,QA,Running,64.27,37.97,61.45,253.64,280.43,4,0,51.12,267.03499999999997,86.145
4414,Arm-Service,1.3.1,QA,Success,44.27,88.55,224.6,282.51,283.24,4,0,66.41,282.875,102.46000000000001
4415,Door-Service,1.3.7,PROD,Success,79.02,24.57,204.67,102.05,179.62,5,0,51.795,140.835,120.467
4416,Realize-Service,1.6.7,UAT,Running,95.37,99.63,61.38,62.59,49.56,1,0,97.5,56.075,26.137999999999998
4417,Nor-Service,1.4.0,QA,Success,65.7,95.83,116.72,264.07,228.65,3,0,80.765,246.36,71.672
4418,Piece-Service,1.6.9,QA,Success,89.44,59.99,235.88,84.25,80.08,3,0,74.715,82.16499999999999,83.588
4419,Such-Service,1.5.1,PROD,Running,45.37,82.93,176.12,161.68,239.63,0,1,64.15,200.655,17.612000000000002
4420,Purpose-Service,1.6.2,UAT,Failed,91.46,60.57,257.11,49.01,337.08,0,0,76.015,193.045,25.711000000000002
4421,Suffer-Service,1.7.8,DEV,Success,52.86,59.12,276.34,120.35,261.66,3,0,55.989999999999995,191.005,87.634
4422,Charge-Service,1.6.6,DEV,Running,73.58,53.65,90.08,88.53,98.66,4,0,63.614999999999995,93.595,89.008
4423,Theory-Service,1.8.8,QA,Running,80.33,55.57,320.42,181.42,247.44,5,0,67.95,214.43,132.042
4424,Her-Service,1.0.3,UAT,Failed,69.71,46.47,288.05,293.36,122.14,1,0,58.089999999999996,207.75,48.805
4425,Among-Service,1.3.9,PROD,Running,24.65,49.34,20.3,251.95,193.98,4,0,36.995000000000005,222.96499999999997,82.03
4426,Service-Service,1.9.6,PROD,Failed,69.11,35.1,256.7,64.43,100.4,2,0,52.105000000000004,82.415,65.67
4427,Whole-Service,1.3.6,QA,Success,91.25,95.98,290.41,256.98,97.1,1,0,93.61500000000001,177.04000000000002,49.041000000000004
4428,Mother-Service,1.4.1,PROD,Failed,35.53,30.91,126.04,289.82,314.3,3,0,33.22,302.06,72.604
4429,Take-Service,1.1.6,UAT,Failed,50.21,24.64,217.44,114.66,256.8,1,0,37.425,185.73000000000002,41.744
4430,Place-Service,1.0.9,DEV,Success,24.39,73.1,161.25,263.76,298.22,1,0,48.745,280.99,36.125
4431,Summer-Service,1.5.7,PROD,Failed,81.19,86.52,210.05,209.01,127.6,4,0,83.85499999999999,168.305,101.005
4432,Focus-Service,1.9.6,PROD,Failed,22.85,69.65,89.89,56.18,317.03,4,0,46.25,186.605,88.989
4433,Own-Service,1.7.1,PROD,Success,33.21,89.62,194.76,268.04,274.47,2,0,61.415000000000006,271.255,59.476
4434,Bad-Service,1.4.1,DEV,Running,73.9,98.08,90.05,203.4,240.26,1,0,85.99000000000001,221.82999999999998,29.005
4435,Himself-Service,1.1.7,QA,Success,26.65,59.96,198.62,124.54,274.26,2,0,43.305,199.4,59.862
4436,Final-Service,1.1.1,UAT,Failed,84.65,40.4,229.77,287.2,102.52,3,0,62.525000000000006,194.85999999999999,82.977
4437,Hold-Service,1.2.6,DEV,Failed,20.35,87.75,291.42,217.94,88.51,5,0,54.05,153.225,129.142
4438,Husband-Service,1.6.7,QA,Success,24.76,93.4,299.44,270.66,185.66,4,0,59.080000000000005,228.16000000000003,109.944
4439,Fall-Service,1.7.8,DEV,Failed,33.89,57.42,206.09,51.84,251.11,4,0,45.655,151.47500000000002,100.60900000000001
4440,Organization-Service,1.5.3,UAT,Failed,29.11,61.52,74.99,223.72,45.47,2,0,45.315,134.595,47.499
4441,He-Service,1.7.3,UAT,Success,39.65,34.95,53.51,131.83,211.02,2,0,37.3,171.425,45.351
4442,Wife-Service,1.0.7,QA,Failed,66.56,85.49,346.95,293.2,262.32,4,0,76.025,277.76,114.695
4443,You-Service,1.9.4,QA,Running,65.39,72.61,305.65,209.44,136.52,2,0,69.0,172.98000000000002,70.565
4444,Down-Service,1.9.9,QA,Success,47.09,36.75,213.98,36.14,181.77,3,0,41.92,108.95500000000001,81.398
4445,Speech-Service,1.1.6,DEV,Success,69.05,29.23,218.75,132.29,286.13,0,1,49.14,209.20999999999998,21.875
4446,Write-Service,1.3.2,QA,Failed,41.9,37.83,284.89,205.45,116.17,4,0,39.864999999999995,160.81,108.489
4447,Ever-Service,1.0.8,UAT,Failed,39.51,21.29,72.25,176.17,153.31,0,1,30.4,164.74,7.225
4448,Statement-Service,1.0.9,QA,Success,90.43,59.51,301.26,208.25,70.63,5,0,74.97,139.44,130.126
4449,Begin-Service,1.0.8,DEV,Running,46.15,79.78,354.42,41.31,165.68,4,0,62.965,103.495,115.44200000000001
4450,American-Service,1.4.1,PROD,Failed,25.79,43.56,131.85,105.86,241.64,2,0,34.675,173.75,53.185
4451,Dark-Service,1.8.5,UAT,Success,40.92,72.5,75.8,34.89,227.59,0,1,56.71,131.24,7.58
4452,Far-Service,1.9.7,UAT,Failed,24.8,51.65,243.91,268.55,115.79,2,0,38.225,192.17000000000002,64.39099999999999
4453,Identify-Service,1.0.9,DEV,Running,92.26,81.79,224.24,262.56,304.04,4,0,87.025,283.3,102.424
4454,Forget-Service,1.9.0,DEV,Running,47.3,53.35,336.72,162.67,240.14,3,0,50.325,201.40499999999997,93.672
4455,Bank-Service,1.3.2,QA,Success,76.29,42.25,292.24,257.66,132.34,0,0,59.27,195.0,29.224
4456,Hair-Service,1.6.5,DEV,Success,45.62,33.71,257.94,78.37,342.29,1,0,39.665,210.33,45.794
4457,Decide-Service,1.8.8,PROD,Failed,29.21,39.48,56.9,154.07,120.8,3,0,34.345,137.435,65.69
4458,Program-Service,1.8.1,DEV,Success,63.39,51.71,83.58,290.45,277.33,4,0,57.55,283.89,88.358
4459,Which-Service,1.9.8,QA,Success,65.0,69.54,233.91,56.5,176.65,4,0,67.27000000000001,116.575,103.39099999999999
4460,Write-Service,1.5.9,UAT,Success,70.48,99.25,178.92,97.55,65.58,0,0,84.86500000000001,81.565,17.892
4461,Something-Service,1.7.1,UAT,Success,38.75,99.22,158.56,278.91,52.25,4,0,68.985,165.58,95.856
4462,Involve-Service,1.0.2,PROD,Success,95.08,53.37,354.13,118.11,251.8,3,0,74.225,184.955,95.413
4463,Nice-Service,1.3.9,DEV,Failed,38.04,98.94,142.68,254.79,186.13,2,0,68.49,220.45999999999998,54.268
4464,Nearly-Service,1.1.8,QA,Failed,96.8,78.89,78.72,158.56,72.58,3,0,87.845,115.57,67.872
4465,About-Service,1.8.3,QA,Success,81.67,51.22,367.58,169.39,214.8,4,0,66.445,192.095,116.758
4466,Star-Service,1.3.7,UAT,Running,34.11,42.65,252.62,214.53,89.65,5,0,38.379999999999995,152.09,125.262
4467,Suffer-Service,1.5.7,QA,Success,21.6,30.7,317.26,229.7,229.41,0,0,26.15,229.555,31.726
4468,Simple-Service,1.3.8,QA,Failed,91.23,94.02,308.49,41.26,65.5,5,0,92.625,53.379999999999995,130.849
4469,Follow-Service,1.4.2,PROD,Running,46.89,96.11,171.38,62.89,319.45,4,0,71.5,191.17,97.138
4470,Goal-Service,1.2.2,DEV,Success,54.13,94.37,367.49,66.34,310.49,5,0,74.25,188.41500000000002,136.749
4471,Claim-Service,1.8.5,PROD,Running,98.24,65.23,323.11,244.87,157.63,5,0,81.735,201.25,132.311
4472,Hand-Service,1.6.6,UAT,Failed,62.55,50.87,275.54,145.47,284.32,2,0,56.709999999999994,214.89499999999998,67.554
4473,Material-Service,1.8.1,DEV,Success,25.33,81.73,297.57,185.53,240.12,4,0,53.53,212.825,109.757
4474,Discuss-Service,1.5.6,DEV,Success,40.12,22.78,120.26,241.72,187.84,0,1,31.45,214.78,12.026
4475,Whose-Service,1.0.1,PROD,Failed,66.45,60.89,138.6,240.52,72.86,1,0,63.67,156.69,33.86
4476,Answer-Service,1.0.4,PROD,Success,47.68,69.4,136.66,190.38,304.33,2,0,58.540000000000006,247.355,53.666
4477,Event-Service,1.3.9,DEV,Failed,34.47,45.59,189.38,194.46,299.01,3,0,40.03,246.735,78.938
4478,Find-Service,1.4.2,QA,Success,67.57,92.08,353.41,159.7,188.9,4,0,79.82499999999999,174.3,115.34100000000001
4479,Series-Service,1.5.8,QA,Running,26.46,89.83,351.17,152.21,317.89,2,0,58.144999999999996,235.05,75.117
4480,Tax-Service,1.8.0,UAT,Running,86.09,50.55,96.42,251.73,95.43,0,0,68.32,173.57999999999998,9.642
4481,Of-Service,1.6.6,DEV,Running,34.42,48.36,123.16,134.82,151.05,5,0,41.39,142.935,112.316
4482,Health-Service,1.8.4,PROD,Running,65.04,99.88,155.71,180.89,190.65,0,0,82.46000000000001,185.76999999999998,15.571000000000002
4483,Coach-Service,1.8.5,PROD,Failed,29.1,46.69,96.66,65.53,84.13,0,1,37.894999999999996,74.83,9.666
4484,Card-Service,1.6.4,DEV,Success,91.04,53.9,77.45,52.74,311.95,4,0,72.47,182.345,87.745
4485,Also-Service,1.9.6,UAT,Running,89.72,20.9,48.44,162.43,114.04,2,0,55.31,138.235,44.844
4486,Edge-Service,1.1.8,UAT,Success,30.84,46.36,276.26,227.21,99.25,2,0,38.6,163.23000000000002,67.626
4487,Serious-Service,1.2.8,PROD,Failed,20.16,40.51,196.5,153.36,332.69,4,0,30.335,243.025,99.65
4488,Policy-Service,1.7.5,QA,Failed,72.34,74.48,291.13,135.03,52.87,5,0,73.41,93.95,129.113
4489,Program-Service,1.8.3,PROD,Failed,70.8,97.38,262.18,287.7,198.1,0,0,84.09,242.89999999999998,26.218
4490,Political-Service,1.2.0,QA,Success,39.27,41.85,321.19,255.31,179.79,1,0,40.56,217.55,52.119
4491,Attorney-Service,1.2.8,QA,Running,74.3,97.06,249.6,241.35,288.18,1,0,85.68,264.765,44.96
4492,Great-Service,1.5.2,UAT,Success,71.5,40.01,200.46,299.08,280.06,2,0,55.754999999999995,289.57,60.046
4493,Media-Service,1.1.2,DEV,Failed,68.3,67.37,87.39,208.43,235.38,0,1,67.83500000000001,221.905,8.739
4494,Get-Service,1.1.3,DEV,Running,40.85,55.59,185.26,267.89,115.74,4,0,48.22,191.815,98.526
4495,Event-Service,1.5.6,DEV,Failed,77.14,41.43,50.19,211.55,92.25,0,1,59.285,151.9,5.019
4496,Serious-Service,1.4.5,UAT,Success,55.58,88.22,160.57,116.66,160.78,5,0,71.9,138.72,116.057
4497,Mouth-Service,1.4.2,PROD,Failed,60.88,43.92,57.37,297.89,289.99,3,0,52.400000000000006,293.94,65.737
4498,Time-Service,1.7.6,DEV,Running,24.51,48.53,323.27,218.79,248.72,1,0,36.52,233.755,52.327
4499,Business-Service,1.8.3,DEV,Running,54.15,64.47,168.13,268.13,217.4,5,0,59.31,242.765,116.813
4500,Sort-Service,1.9.3,PROD,Success,25.83,49.59,215.38,248.12,150.06,5,0,37.71,199.09,121.538
4501,Leg-Service,1.8.6,UAT,Success,89.57,85.18,377.86,47.07,193.78,3,0,87.375,120.425,97.786
4502,Six-Service,1.9.2,PROD,Failed,56.08,20.19,111.24,218.9,172.04,3,0,38.135,195.47,71.124
4503,Bill-Service,1.0.2,UAT,Running,99.44,57.93,106.8,78.46,252.25,4,0,78.685,165.355,90.68
4504,Standard-Service,1.7.7,PROD,Failed,25.0,88.5,174.52,106.65,43.69,4,0,56.75,75.17,97.452
4505,If-Service,1.6.6,QA,Failed,46.18,85.15,290.3,60.99,84.38,1,0,65.665,72.685,49.03
4506,American-Service,1.1.7,UAT,Running,22.99,68.27,52.34,54.49,250.1,0,1,45.629999999999995,152.295,5.234
4507,Spring-Service,1.1.3,PROD,Failed,27.23,20.17,301.58,99.8,177.72,3,0,23.700000000000003,138.76,90.158
4508,Let-Service,1.3.8,PROD,Running,89.67,55.24,33.42,138.57,182.01,0,0,72.455,160.29,3.342
