deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy
4339,Run-Service,1.2.7,PROD,Running,39.51,31.75,160.96,274.74,323.36,0,1
4340,Thought-Service,1.6.4,PROD,Success,70.03,85.44,46.39,109.77,306.93,0,0
4341,Word-Service,1.6.4,UAT,Failed,94.99,93.26,341.74,45.49,80.98,3,0
4342,Culture-Service,1.5.4,UAT,Failed,26.07,93.6,134.56,89.59,138.07,2,0
4343,Research-Service,1.7.8,DEV,Failed,53.29,83.39,330.63,213.84,118.74,4,0
4344,Black-Service,1.4.9,UAT,Running,81.79,33.8,337.46,149.74,165.97,3,0
4345,Mind-Service,1.0.4,PROD,Running,80.63,53.4,137.4,202.78,292.59,1,0
4346,According-Service,1.8.6,PROD,Failed,75.27,30.52,346.76,185.06,68.24,4,0
4347,Dinner-Service,1.5.2,PROD,Failed,80.35,85.44,338.53,84.31,143.94,4,0
4348,Job-Service,1.9.2,PROD,Failed,33.11,83.01,130.25,151.34,96.33,2,0
4349,Yet-Service,1.9.9,UAT,Success,29.3,65.32,212.6,33.34,142.06,3,0
4350,Office-Service,1.2.7,QA,Failed,44.88,84.62,199.74,95.71,130.31,2,0
4351,State-Service,1.0.4,QA,Success,61.76,97.77,32.86,114.82,60.4,2,0
4352,Town-Service,1.6.7,QA,Running,39.4,74.65,341.98,169.63,84.36,5,0
4353,Card-Service,1.5.7,PROD,Failed,85.8,61.43,366.11,189.79,149.43,5,0
4354,Board-Service,1.9.1,UAT,Running,23.53,31.76,318.25,165.88,221.96,0,0
4355,Grow-Service,1.7.3,DEV,Success,35.11,41.65,281.8,105.03,268.68,2,0
4356,Good-Service,1.1.8,PROD,Failed,39.12,83.91,275.36,292.09,263.66,2,0
4357,Usually-Service,1.4.0,QA,Success,28.38,43.91,259.71,89.64,325.35,4,0
4358,Big-Service,1.0.1,DEV,Failed,33.61,67.72,320.52,177.67,188.91,3,0
4359,Major-Service,1.5.8,UAT,Failed,60.74,47.57,352.18,65.8,222.63,4,0
4360,Gun-Service,1.8.1,QA,Running,62.26,98.33,153.97,40.94,194.91,2,0
4361,Live-Service,1.0.3,QA,Failed,93.87,22.17,360.5,280.16,317.17,4,0
4362,Measure-Service,1.5.7,PROD,Failed,70.41,59.92,231.34,214.77,236.85,3,0
4363,War-Service,1.2.4,UAT,Success,28.6,43.75,208.84,74.04,179.86,3,0
4364,Name-Service,1.9.5,PROD,Failed,64.63,99.07,107.94,93.61,282.48,0,0
4365,Theory-Service,1.7.3,QA,Running,53.79,61.22,250.72,221.15,131.41,1,0
4366,Amount-Service,1.5.9,UAT,Running,36.88,59.03,276.35,94.29,337.63,4,0
4367,Car-Service,1.5.7,UAT,Failed,33.77,79.01,338.8,224.86,128.98,4,0
4368,Nearly-Service,1.2.1,DEV,Failed,73.2,74.08,32.71,153.97,251.91,0,1
4369,Agency-Service,1.4.0,UAT,Failed,39.59,84.28,324.16,234.03,114.8,3,0
4370,Effort-Service,1.4.5,DEV,Failed,91.08,86.79,103.4,206.67,48.67,1,0
4371,Economic-Service,1.2.1,DEV,Failed,36.17,53.13,110.58,88.95,89.14,4,0
4372,Fact-Service,1.6.3,PROD,Failed,76.47,49.83,37.67,278.74,257.84,1,0
4373,Each-Service,1.5.9,PROD,Failed,29.46,71.87,393.49,275.69,330.36,3,0
4374,Voice-Service,1.2.8,QA,Failed,39.34,33.8,342.91,60.18,190.28,5,0
4375,Statement-Service,1.1.6,UAT,Running,49.13,62.6,113.56,216.97,178.96,1,0
4376,Fill-Service,1.4.3,UAT,Success,61.1,55.13,386.45,272.77,133.64,1,0
4377,Mother-Service,1.1.7,DEV,Running,99.65,48.88,110.98,47.88,145.54,1,0
4378,Color-Service,1.0.1,QA,Failed,31.02,38.66,57.65,80.81,161.39,5,0
4379,Federal-Service,1.8.5,UAT,Success,71.6,46.55,397.28,282.73,191.62,1,0
4380,Stage-Service,1.9.3,PROD,Success,58.46,51.16,269.83,269.5,209.07,3,0
4381,Eat-Service,1.9.7,DEV,Failed,41.17,22.06,144.08,153.14,324.37,3,0
4382,Quite-Service,1.3.1,QA,Running,92.33,51.36,236.93,206.6,224.31,2,0
4383,Activity-Service,1.7.4,UAT,Running,63.3,83.9,106.39,164.96,265.21,3,0
4384,Consumer-Service,1.5.2,QA,Running,94.16,86.88,157.31,292.81,77.34,5,0
4385,Clear-Service,1.5.2,UAT,Running,36.06,89.47,95.69,234.06,91.47,3,0
4386,Process-Service,1.6.4,DEV,Success,69.49,27.84,157.67,100.91,242.23,1,0
4387,Theory-Service,1.6.8,UAT,Running,73.88,71.85,138.81,135.52,296.64,0,1
4388,Available-Service,1.0.8,QA,Failed,28.6,27.28,225.25,187.03,119.79,5,0
4389,Among-Service,1.1.5,DEV,Running,28.61,86.24,146.41,115.98,205.88,5,0
4390,Well-Service,1.2.0,QA,Running,37.33,90.72,339.47,35.6,169.54,4,0
4391,Difference-Service,1.5.7,DEV,Success,97.1,40.49,251.77,127.01,118.05,4,0
4392,Effect-Service,1.1.9,PROD,Success,98.93,69.36,30.67,278.0,308.31,4,0
4393,Leg-Service,1.4.2,DEV,Failed,65.33,23.08,206.33,67.06,348.48,2,0
4394,Girl-Service,1.6.5,DEV,Failed,40.05,60.44,280.93,235.89,307.12,0,0
4395,Least-Service,1.9.5,DEV,Failed,62.35,30.88,387.35,146.75,156.33,1,0
4396,Drop-Service,1.5.0,UAT,Failed,61.57,34.33,162.63,294.12,51.81,0,1
4397,Success-Service,1.6.3,QA,Failed,27.19,96.72,92.15,236.47,279.97,4,0
4398,Recent-Service,1.2.6,DEV,Failed,51.0,41.54,127.98,182.21,125.65,4,0
4399,Establish-Service,1.5.6,DEV,Running,76.23,67.12,218.79,184.89,205.35,1,0
4400,Staff-Service,1.7.2,QA,Failed,98.24,65.0,24.31,62.12,199.2,5,0
4401,Development-Service,1.7.0,QA,Failed,34.16,89.51,294.45,101.96,179.31,3,0
4402,Business-Service,1.1.7,UAT,Failed,23.12,23.52,68.31,148.86,71.67,1,0
4403,President-Service,1.3.0,PROD,Success,94.04,31.48,200.94,172.91,290.58,2,0
4404,Meet-Service,1.8.5,PROD,Running,33.86,83.24,346.47,264.43,220.9,5,0
4405,Crime-Service,1.9.8,UAT,Success,32.72,27.52,117.04,253.27,91.11,0,1
4406,With-Service,1.0.3,PROD,Failed,36.85,85.15,339.88,47.5,256.45,4,0
4407,Operation-Service,1.4.2,UAT,Success,42.61,46.63,141.44,70.54,139.58,4,0
4408,Ago-Service,1.7.7,DEV,Failed,85.35,46.51,115.36,56.09,47.05,2,0
4409,History-Service,1.7.8,PROD,Success,41.39,53.54,377.36,168.66,75.77,2,0
4410,Week-Service,1.4.7,PROD,Running,98.76,58.71,152.93,181.95,325.65,3,0
4411,Surface-Service,1.8.1,PROD,Success,55.99,36.24,222.63,220.53,241.73,4,0
4412,Memory-Service,1.0.8,DEV,Running,30.93,93.14,45.23,262.18,310.2,0,0
4413,Score-Service,1.1.1,QA,Running,64.27,37.97,61.45,253.64,280.43,4,0
4414,Arm-Service,1.3.1,QA,Success,44.27,88.55,224.6,282.51,283.24,4,0
4415,Door-Service,1.3.7,PROD,Success,79.02,24.57,204.67,102.05,179.62,5,0
4416,Realize-Service,1.6.7,UAT,Running,95.37,99.63,61.38,62.59,49.56,1,0
4417,Nor-Service,1.4.0,QA,Success,65.7,95.83,116.72,264.07,228.65,3,0
4418,Piece-Service,1.6.9,QA,Success,89.44,59.99,235.88,84.25,80.08,3,0
4419,Such-Service,1.5.1,PROD,Running,45.37,82.93,176.12,161.68,239.63,0,1
4420,Purpose-Service,1.6.2,UAT,Failed,91.46,60.57,257.11,49.01,337.08,0,0
4421,Suffer-Service,1.7.8,DEV,Success,52.86,59.12,276.34,120.35,261.66,3,0
4422,Charge-Service,1.6.6,DEV,Running,73.58,53.65,90.08,88.53,98.66,4,0
4423,Theory-Service,1.8.8,QA,Running,80.33,55.57,320.42,181.42,247.44,5,0
4424,Her-Service,1.0.3,UAT,Failed,69.71,46.47,288.05,293.36,122.14,1,0
4425,Among-Service,1.3.9,PROD,Running,24.65,49.34,20.3,251.95,193.98,4,0
4426,Service-Service,1.9.6,PROD,Failed,69.11,35.1,256.7,64.43,100.4,2,0
4427,Whole-Service,1.3.6,QA,Success,91.25,95.98,290.41,256.98,97.1,1,0
4428,Mother-Service,1.4.1,PROD,Failed,35.53,30.91,126.04,289.82,314.3,3,0
4429,Take-Service,1.1.6,UAT,Failed,50.21,24.64,217.44,114.66,256.8,1,0
4430,Place-Service,1.0.9,DEV,Success,24.39,73.1,161.25,263.76,298.22,1,0
4431,Summer-Service,1.5.7,PROD,Failed,81.19,86.52,210.05,209.01,127.6,4,0
4432,Focus-Service,1.9.6,PROD,Failed,22.85,69.65,89.89,56.18,317.03,4,0
4433,Own-Service,1.7.1,PROD,Success,33.21,89.62,194.76,268.04,274.47,2,0
4434,Bad-Service,1.4.1,DEV,Running,73.9,98.08,90.05,203.4,240.26,1,0
4435,Himself-Service,1.1.7,QA,Success,26.65,59.96,198.62,124.54,274.26,2,0
4436,Final-Service,1.1.1,UAT,Failed,84.65,40.4,229.77,287.2,102.52,3,0
4437,Hold-Service,1.2.6,DEV,Failed,20.35,87.75,291.42,217.94,88.51,5,0
4438,Husband-Service,1.6.7,QA,Success,24.76,93.4,299.44,270.66,185.66,4,0
4439,Fall-Service,1.7.8,DEV,Failed,33.89,57.42,206.09,51.84,251.11,4,0
4440,Organization-Service,1.5.3,UAT,Failed,29.11,61.52,74.99,223.72,45.47,2,0
4441,He-Service,1.7.3,UAT,Success,39.65,34.95,53.51,131.83,211.02,2,0
4442,Wife-Service,1.0.7,QA,Failed,66.56,85.49,346.95,293.2,262.32,4,0
4443,You-Service,1.9.4,QA,Running,65.39,72.61,305.65,209.44,136.52,2,0
4444,Down-Service,1.9.9,QA,Success,47.09,36.75,213.98,36.14,181.77,3,0
4445,Speech-Service,1.1.6,DEV,Success,69.05,29.23,218.75,132.29,286.13,0,1
4446,Write-Service,1.3.2,QA,Failed,41.9,37.83,284.89,205.45,116.17,4,0
4447,Ever-Service,1.0.8,UAT,Failed,39.51,21.29,72.25,176.17,153.31,0,1
4448,Statement-Service,1.0.9,QA,Success,90.43,59.51,301.26,208.25,70.63,5,0
4449,Begin-Service,1.0.8,DEV,Running,46.15,79.78,354.42,41.31,165.68,4,0
4450,American-Service,1.4.1,PROD,Failed,25.79,43.56,131.85,105.86,241.64,2,0
4451,Dark-Service,1.8.5,UAT,Success,40.92,72.5,75.8,34.89,227.59,0,1
4452,Far-Service,1.9.7,UAT,Failed,24.8,51.65,243.91,268.55,115.79,2,0
4453,Identify-Service,1.0.9,DEV,Running,92.26,81.79,224.24,262.56,304.04,4,0
4454,Forget-Service,1.9.0,DEV,Running,47.3,53.35,336.72,162.67,240.14,3,0
4455,Bank-Service,1.3.2,QA,Success,76.29,42.25,292.24,257.66,132.34,0,0
4456,Hair-Service,1.6.5,DEV,Success,45.62,33.71,257.94,78.37,342.29,1,0
4457,Decide-Service,1.8.8,PROD,Failed,29.21,39.48,56.9,154.07,120.8,3,0
4458,Program-Service,1.8.1,DEV,Success,63.39,51.71,83.58,290.45,277.33,4,0
4459,Which-Service,1.9.8,QA,Success,65.0,69.54,233.91,56.5,176.65,4,0
4460,Write-Service,1.5.9,UAT,Success,70.48,99.25,178.92,97.55,65.58,0,0
4461,Something-Service,1.7.1,UAT,Success,38.75,99.22,158.56,278.91,52.25,4,0
4462,Involve-Service,1.0.2,PROD,Success,95.08,53.37,354.13,118.11,251.8,3,0
4463,Nice-Service,1.3.9,DEV,Failed,38.04,98.94,142.68,254.79,186.13,2,0
4464,Nearly-Service,1.1.8,QA,Failed,96.8,78.89,78.72,158.56,72.58,3,0
4465,About-Service,1.8.3,QA,Success,81.67,51.22,367.58,169.39,214.8,4,0
4466,Star-Service,1.3.7,UAT,Running,34.11,42.65,252.62,214.53,89.65,5,0
4467,Suffer-Service,1.5.7,QA,Success,21.6,30.7,317.26,229.7,229.41,0,0
4468,Simple-Service,1.3.8,QA,Failed,91.23,94.02,308.49,41.26,65.5,5,0
4469,Follow-Service,1.4.2,PROD,Running,46.89,96.11,171.38,62.89,319.45,4,0
4470,Goal-Service,1.2.2,DEV,Success,54.13,94.37,367.49,66.34,310.49,5,0
4471,Claim-Service,1.8.5,PROD,Running,98.24,65.23,323.11,244.87,157.63,5,0
4472,Hand-Service,1.6.6,UAT,Failed,62.55,50.87,275.54,145.47,284.32,2,0
4473,Material-Service,1.8.1,DEV,Success,25.33,81.73,297.57,185.53,240.12,4,0
4474,Discuss-Service,1.5.6,DEV,Success,40.12,22.78,120.26,241.72,187.84,0,1
4475,Whose-Service,1.0.1,PROD,Failed,66.45,60.89,138.6,240.52,72.86,1,0
4476,Answer-Service,1.0.4,PROD,Success,47.68,69.4,136.66,190.38,304.33,2,0
4477,Event-Service,1.3.9,DEV,Failed,34.47,45.59,189.38,194.46,299.01,3,0
4478,Find-Service,1.4.2,QA,Success,67.57,92.08,353.41,159.7,188.9,4,0
4479,Series-Service,1.5.8,QA,Running,26.46,89.83,351.17,152.21,317.89,2,0
4480,Tax-Service,1.8.0,UAT,Running,86.09,50.55,96.42,251.73,95.43,0,0
4481,Of-Service,1.6.6,DEV,Running,34.42,48.36,123.16,134.82,151.05,5,0
4482,Health-Service,1.8.4,PROD,Running,65.04,99.88,155.71,180.89,190.65,0,0
4483,Coach-Service,1.8.5,PROD,Failed,29.1,46.69,96.66,65.53,84.13,0,1
4484,Card-Service,1.6.4,DEV,Success,91.04,53.9,77.45,52.74,311.95,4,0
4485,Also-Service,1.9.6,UAT,Running,89.72,20.9,48.44,162.43,114.04,2,0
4486,Edge-Service,1.1.8,UAT,Success,30.84,46.36,276.26,227.21,99.25,2,0
4487,Serious-Service,1.2.8,PROD,Failed,20.16,40.51,196.5,153.36,332.69,4,0
4488,Policy-Service,1.7.5,QA,Failed,72.34,74.48,291.13,135.03,52.87,5,0
4489,Program-Service,1.8.3,PROD,Failed,70.8,97.38,262.18,287.7,198.1,0,0
4490,Political-Service,1.2.0,QA,Success,39.27,41.85,321.19,255.31,179.79,1,0
4491,Attorney-Service,1.2.8,QA,Running,74.3,97.06,249.6,241.35,288.18,1,0
4492,Great-Service,1.5.2,UAT,Success,71.5,40.01,200.46,299.08,280.06,2,0
4493,Media-Service,1.1.2,DEV,Failed,68.3,67.37,87.39,208.43,235.38,0,1
4494,Get-Service,1.1.3,DEV,Running,40.85,55.59,185.26,267.89,115.74,4,0
4495,Event-Service,1.5.6,DEV,Failed,77.14,41.43,50.19,211.55,92.25,0,1
4496,Serious-Service,1.4.5,UAT,Success,55.58,88.22,160.57,116.66,160.78,5,0
4497,Mouth-Service,1.4.2,PROD,Failed,60.88,43.92,57.37,297.89,289.99,3,0
4498,Time-Service,1.7.6,DEV,Running,24.51,48.53,323.27,218.79,248.72,1,0
4499,Business-Service,1.8.3,DEV,Running,54.15,64.47,168.13,268.13,217.4,5,0
4500,Sort-Service,1.9.3,PROD,Success,25.83,49.59,215.38,248.12,150.06,5,0
4501,Leg-Service,1.8.6,UAT,Success,89.57,85.18,377.86,47.07,193.78,3,0
4502,Six-Service,1.9.2,PROD,Failed,56.08,20.19,111.24,218.9,172.04,3,0
4503,Bill-Service,1.0.2,UAT,Running,99.44,57.93,106.8,78.46,252.25,4,0
4504,Standard-Service,1.7.7,PROD,Failed,25.0,88.5,174.52,106.65,43.69,4,0
4505,If-Service,1.6.6,QA,Failed,46.18,85.15,290.3,60.99,84.38,1,0
4506,American-Service,1.1.7,UAT,Running,22.99,68.27,52.34,54.49,250.1,0,1
4507,Spring-Service,1.1.3,PROD,Failed,27.23,20.17,301.58,99.8,177.72,3,0
4508,Let-Service,1.3.8,PROD,Running,89.67,55.24,33.42,138.57,182.01,0,0
4509,Those-Service,1.6.6,QA,Failed,30.76,87.47,353.57,189.17,67.41,3,0
4510,Since-Service,1.9.1,UAT,Failed,76.78,53.97,79.46,81.41,160.7,4,0
4511,Put-Service,1.6.6,PROD,Success,42.21,30.89,60.26,104.56,64.97,1,0
4512,Part-Service,1.5.3,PROD,Running,54.1,64.89,38.78,293.5,332.28,0,1
4513,Individual-Service,1.5.9,QA,Success,67.57,99.05,317.36,236.46,253.16,3,0
4514,Citizen-Service,1.8.6,UAT,Failed,78.47,51.68,58.08,92.82,97.11,5,0
4515,Seat-Service,1.4.1,UAT,Failed,63.24,53.42,90.66,70.17,199.94,0,1
4516,Any-Service,1.5.6,UAT,Running,29.62,90.95,328.74,234.02,234.26,3,0
4517,Consumer-Service,1.2.5,DEV,Success,21.86,55.48,232.59,120.94,346.35,3,0
4518,I-Service,1.2.9,UAT,Success,41.78,50.89,315.74,299.32,239.0,2,0
4519,Even-Service,1.4.5,UAT,Running,94.81,53.66,363.53,292.79,93.48,2,0
4520,Wall-Service,1.5.3,QA,Success,29.37,57.54,238.76,99.19,266.06,0,1
4521,Idea-Service,1.3.7,PROD,Running,55.27,88.32,384.74,283.78,121.36,4,0
4522,Last-Service,1.5.8,PROD,Success,32.99,74.63,176.05,258.74,232.7,0,1
4523,Body-Service,1.1.5,PROD,Running,38.34,52.51,360.37,52.16,147.03,0,0
4524,Hope-Service,1.9.5,PROD,Success,63.02,25.4,72.53,180.61,294.89,4,0
4525,Nation-Service,1.9.5,PROD,Running,69.46,89.19,21.03,97.52,70.54,2,0
4526,Unit-Service,1.1.4,QA,Running,49.16,53.98,56.85,157.47,66.24,0,1
4527,Land-Service,1.8.6,PROD,Success,92.43,88.36,196.1,126.08,225.74,5,0
4528,In-Service,1.9.3,PROD,Success,23.51,63.76,206.07,123.98,211.3,3,0
4529,Democrat-Service,1.1.4,DEV,Failed,76.14,50.82,173.16,215.2,206.04,0,1
4530,Type-Service,1.4.4,PROD,Failed,57.98,36.9,373.94,230.6,205.77,4,0
4531,Whatever-Service,1.9.0,DEV,Failed,86.07,44.66,24.6,63.86,166.91,2,0
4532,Method-Service,1.9.2,QA,Failed,80.46,49.27,270.09,118.07,182.87,2,0
4533,Develop-Service,1.9.2,QA,Success,89.95,72.06,158.19,128.28,229.25,0,0
4534,Go-Service,1.9.8,PROD,Failed,25.23,49.06,213.88,185.78,329.74,1,0
4535,Message-Service,1.1.3,DEV,Success,73.27,83.76,158.62,256.45,223.61,5,0
4536,Family-Service,1.0.0,UAT,Success,28.01,68.36,92.57,242.09,254.63,2,0
4537,Safe-Service,1.9.2,UAT,Success,99.2,35.44,248.41,91.33,102.56,1,0
4538,Stay-Service,1.5.6,QA,Running,65.1,29.79,302.83,193.1,233.12,3,0
4539,Picture-Service,1.9.6,QA,Running,89.81,56.95,335.63,50.03,262.28,4,0
4540,Perform-Service,1.4.5,QA,Success,36.43,67.95,393.23,73.13,186.36,3,0
4541,Force-Service,1.6.6,PROD,Success,41.56,27.78,122.07,223.3,233.8,1,0
4542,Beat-Service,1.4.4,QA,Failed,85.12,54.78,360.35,32.1,129.25,0,0
4543,Drop-Service,1.7.4,DEV,Running,29.5,35.51,74.56,192.6,304.52,1,0
4544,Indicate-Service,1.1.8,QA,Success,66.04,93.3,349.95,89.3,291.61,1,0
4545,Benefit-Service,1.0.2,PROD,Success,54.19,96.48,248.28,35.57,85.25,4,0
4546,Suggest-Service,1.6.1,QA,Failed,85.77,66.42,211.44,160.46,100.23,1,0
4547,Movement-Service,1.9.4,QA,Running,75.01,58.16,187.24,54.46,107.7,0,1
4548,Enough-Service,1.0.3,UAT,Failed,41.31,31.45,273.46,269.26,252.67,4,0
4549,Themselves-Service,1.1.2,QA,Running,73.16,90.44,352.22,261.44,154.19,5,0
4550,Question-Service,1.4.1,UAT,Running,28.21,98.67,287.69,293.28,62.94,5,0
4551,Responsibility-Service,1.8.5,DEV,Success,26.48,61.1,97.84,85.29,109.96,5,0
4552,Table-Service,1.9.1,DEV,Running,77.18,38.24,101.99,64.8,99.09,3,0
4553,Your-Service,1.7.2,QA,Success,34.51,43.85,302.26,118.04,240.3,1,0
4554,Direction-Service,1.8.5,PROD,Running,83.52,91.45,353.31,256.7,222.83,4,0
4555,Thought-Service,1.1.9,DEV,Running,92.18,71.55,121.94,65.04,290.53,5,0
4556,Expert-Service,1.3.2,DEV,Running,75.62,50.43,87.02,84.22,227.13,3,0
4557,Off-Service,1.3.6,UAT,Success,23.77,65.75,343.87,218.84,128.75,3,0
4558,Country-Service,1.0.3,PROD,Failed,51.45,54.54,195.41,282.94,68.03,0,1
4559,Six-Service,1.3.1,DEV,Success,22.14,61.31,219.63,123.17,299.6,2,0
4560,Worker-Service,1.3.6,QA,Running,48.63,86.07,314.56,75.62,348.59,3,0
4561,Ten-Service,1.6.9,DEV,Running,76.64,92.71,267.5,239.3,317.4,2,0
4562,Sing-Service,1.2.0,PROD,Failed,57.23,93.72,114.95,122.63,265.84,5,0
4563,School-Service,1.0.1,PROD,Running,21.86,77.79,196.68,274.81,74.74,3,0
4564,Provide-Service,1.1.3,QA,Success,32.27,38.82,121.7,159.25,176.81,0,1
4565,Live-Service,1.2.8,PROD,Failed,27.99,63.8,278.13,31.35,139.8,2,0
4566,Third-Service,1.1.7,PROD,Failed,27.65,72.82,375.65,99.45,110.32,0,0
4567,Rather-Service,1.4.7,QA,Running,62.24,43.93,174.32,184.35,327.41,5,0
4568,Against-Service,1.0.6,DEV,Failed,30.87,48.74,376.81,45.79,240.35,5,0
4569,Trade-Service,1.8.0,DEV,Running,43.67,53.05,174.4,195.19,220.3,3,0
4570,Plant-Service,1.2.7,DEV,Failed,36.87,31.3,35.82,58.47,271.3,4,0
4571,Can-Service,1.9.9,DEV,Failed,66.68,87.94,81.01,163.8,236.99,4,0
4572,Activity-Service,1.0.5,UAT,Failed,32.91,26.09,101.95,32.45,55.32,3,0
4573,Bar-Service,1.6.7,DEV,Success,88.11,86.88,299.42,198.66,295.43,0,0
4574,Court-Service,1.6.6,PROD,Running,71.42,28.18,320.89,81.85,199.74,4,0
4575,Blood-Service,1.8.7,UAT,Running,64.41,49.84,100.41,38.94,89.38,1,0
4576,We-Service,1.8.3,DEV,Running,67.8,84.04,391.4,132.63,65.06,4,0
4577,Tonight-Service,1.7.0,UAT,Failed,57.43,25.72,184.42,55.48,322.39,4,0
4578,Where-Service,1.0.9,DEV,Running,63.87,41.83,161.48,99.97,61.7,1,0
4579,Play-Service,1.5.6,QA,Failed,86.62,34.0,90.69,130.63,97.78,0,0
4580,Successful-Service,1.9.1,UAT,Failed,70.85,53.43,157.93,208.53,117.86,2,0
4581,Administration-Service,1.1.1,QA,Success,44.64,58.63,168.02,273.13,339.28,4,0
4582,Site-Service,1.9.6,UAT,Running,44.71,76.96,218.67,41.05,216.51,4,0
4583,About-Service,1.9.4,DEV,Success,26.06,22.16,74.74,62.48,75.66,3,0
4584,Old-Service,1.6.3,DEV,Success,43.26,54.76,40.48,294.44,85.45,2,0
4585,Let-Service,1.5.3,UAT,Success,83.31,74.18,328.44,297.31,174.08,4,0
4586,White-Service,1.4.2,UAT,Success,36.51,86.32,20.97,132.1,268.19,1,0
4587,Memory-Service,1.4.3,QA,Running,28.34,71.4,271.32,235.82,161.23,0,0
4588,Wife-Service,1.5.3,DEV,Failed,68.4,91.68,370.89,75.02,81.57,1,0
4589,Plant-Service,1.6.6,PROD,Failed,88.7,60.66,67.6,294.14,207.85,3,0
4590,Save-Service,1.7.2,UAT,Success,53.87,60.33,164.87,76.17,92.46,3,0
4591,Call-Service,1.6.7,UAT,Running,20.66,25.9,288.14,94.5,71.54,2,0
4592,In-Service,1.0.0,DEV,Running,28.31,65.6,119.72,274.22,311.5,3,0
4593,Enjoy-Service,1.1.2,PROD,Running,41.5,93.23,257.57,238.25,178.75,2,0
4594,Present-Service,1.7.9,PROD,Failed,94.61,27.21,264.19,294.16,79.56,3,0
4595,Country-Service,1.7.0,DEV,Failed,41.34,51.56,313.39,276.15,159.9,5,0
4596,Military-Service,1.5.3,UAT,Failed,22.6,81.9,238.05,265.69,132.59,2,0
4597,Drive-Service,1.0.3,DEV,Running,86.34,29.23,95.46,32.57,218.99,3,0
4598,Subject-Service,1.9.8,QA,Running,82.04,55.32,28.95,182.08,180.93,1,0
4599,Ability-Service,1.0.1,UAT,Running,28.74,88.8,32.16,296.08,127.89,0,0
4600,Player-Service,1.2.7,DEV,Success,99.95,93.08,168.56,70.93,155.38,5,0
4601,Guess-Service,1.7.1,DEV,Running,68.18,49.04,47.14,147.64,269.5,4,0
4602,Paper-Service,1.4.1,PROD,Success,63.0,67.16,245.01,59.37,205.14,5,0
4603,Difference-Service,1.4.8,UAT,Success,78.35,91.04,156.6,93.4,289.85,5,0
4604,Name-Service,1.3.4,PROD,Success,57.1,42.34,361.73,100.18,81.79,3,0
4605,Nice-Service,1.1.6,UAT,Failed,81.96,54.81,308.37,189.56,271.75,2,0
4606,Gun-Service,1.7.8,UAT,Failed,53.27,76.98,389.75,105.9,203.43,0,0
4607,Consider-Service,1.2.0,PROD,Running,23.31,27.52,90.47,223.65,55.34,3,0
4608,I-Service,1.1.2,DEV,Running,25.54,59.19,114.57,288.14,296.16,2,0
4609,Chance-Service,1.4.0,UAT,Success,78.47,95.85,63.63,80.95,168.52,2,0
4610,Population-Service,1.8.0,UAT,Success,29.12,57.54,226.08,132.21,82.03,0,1
4611,Scientist-Service,1.1.8,UAT,Failed,52.64,92.88,309.25,90.78,190.9,4,0
4612,Tend-Service,1.9.4,UAT,Success,51.11,76.11,116.29,253.65,216.28,1,0
4613,Week-Service,1.1.3,DEV,Failed,45.05,77.16,270.37,222.93,88.35,2,0
4614,Push-Service,1.2.3,DEV,Running,61.36,36.74,182.55,86.76,202.27,0,1
4615,Term-Service,1.8.2,DEV,Success,44.69,27.69,27.75,219.82,150.7,3,0
4616,Democrat-Service,1.1.8,DEV,Success,73.69,23.73,253.66,177.8,270.97,5,0
4617,Like-Service,1.6.1,DEV,Failed,80.9,25.5,72.19,260.55,156.86,4,0
4618,Fill-Service,1.5.3,DEV,Running,79.72,44.75,107.32,70.56,80.18,3,0
4619,College-Service,1.2.9,UAT,Running,52.27,52.76,233.38,131.56,62.5,2,0
4620,Skin-Service,1.7.5,UAT,Failed,61.09,37.26,62.59,172.78,332.67,3,0
4621,Such-Service,1.7.8,DEV,Running,30.38,93.1,41.25,87.22,306.58,5,0
4622,Sport-Service,1.0.4,PROD,Running,67.62,80.16,188.8,118.47,225.03,3,0
4623,Information-Service,1.6.8,UAT,Running,64.94,61.03,375.25,248.7,193.18,3,0
4624,Interest-Service,1.6.4,UAT,Running,71.17,61.89,56.3,233.58,233.69,3,0
4625,If-Service,1.1.0,UAT,Running,26.09,75.37,305.57,167.84,237.86,4,0
4626,Board-Service,1.5.6,QA,Running,47.98,93.57,228.84,52.05,180.0,0,0
4627,Foreign-Service,1.6.5,DEV,Success,92.95,93.92,316.78,77.5,123.26,0,0
4628,Buy-Service,1.3.5,QA,Running,43.31,50.5,74.3,42.51,202.4,1,0
4629,Glass-Service,1.8.9,PROD,Running,95.93,75.83,353.34,281.29,317.84,0,0
4630,Large-Service,1.3.4,DEV,Running,50.91,84.64,246.96,209.94,200.7,0,1
4631,Size-Service,1.4.2,QA,Failed,66.08,85.0,95.61,267.01,124.77,0,0
4632,Firm-Service,1.7.2,UAT,Running,92.43,90.09,396.35,168.17,75.24,4,0
4633,Fall-Service,1.4.9,DEV,Failed,56.26,36.37,82.54,169.31,106.08,4,0
4634,News-Service,1.2.6,UAT,Running,64.32,50.34,215.69,89.04,181.49,4,0
4635,My-Service,1.4.5,PROD,Running,72.77,56.98,199.44,286.4,256.71,3,0
4636,Not-Service,1.6.0,QA,Success,21.11,97.46,75.0,274.81,140.85,4,0
